date,temperature_C,precipitation_mmd,pet_mmd,streamflow_mmd,aet_mm,SM_%
1991-11-12,4.74509495526715,3.65,0.722724611330265,0.17,0.919298983870014,0.202731475119312
1991-11-13,4.01756929749463,0.0,0.678714371534504,0.17,1.01077774118993,0.203155191443717
1991-11-14,3.96462295258226,0.01,0.396965715145854,0.16,0.53400078848485,0.193155698229359
1991-11-15,4.80011411933134,0.0,0.367720542875125,0.15,0.349738496926523,0.185937652929563
1991-11-16,3.3842722542634,0.0,0.203252767466868,0.15,0.345013963599359,0.181495294355403
1991-11-17,2.74462072667204,3.79,0.281287148093953,0.15,0.182219402443978,0.184849568610381
1991-11-18,5.39218308958773,14.92,0.29592114167882,0.28,0.329760534148062,0.218256377570849
1991-11-19,5.84449852138123,0.58,0.752229515327596,0.27,0.330723209246512,0.21995779066333
1991-11-20,4.23560604449903,0.28,0.36903629820447,0.22,1.26758032147923,0.207856654282028
1991-11-21,3.22436052836992,0.05,0.295362408199544,0.19,0.259539394849731,0.201222074712018
1991-11-22,7.39426598922077,0.0,0.304566895948276,0.18,0.291958775731825,0.195623585741602
1991-11-23,7.12361698955853,0.02,0.201797165847671,0.17,0.207840266727632,0.189411248775786
1991-11-24,6.73048722696703,0.02,0.431260750553294,0.16,0.166475208055589,0.183534400795933
1991-11-25,6.68016833784365,0.0,0.525031912678669,0.16,0.286706645161875,0.179131263699535
1991-11-26,9.14200963445332,0.01,0.351539258972824,0.16,0.268853912430425,0.173784180826092
1991-11-27,8.07924418567339,0.0,0.245365402286365,0.16,0.213872070514387,0.17113661137625
1991-11-28,9.64317954365136,0.23,0.392603925562855,0.16,0.168669920775198,0.168992665599204
1991-11-29,8.0264970125064,0.0,0.216698911972066,0.15,0.237685105492992,0.169496820930558
1991-11-30,5.72263013269251,0.03,0.117180041779176,0.16,0.108418944141557,0.170577213300791
1991-12-01,6.44081528144464,0.06,0.278078096091915,0.16,0.182276110975973,0.168733735445458
1991-12-02,6.74983455308972,0.0,0.287436721913553,0.16,0.258378468213543,0.166876813779595
1991-12-03,6.22367907889075,0.0,0.147354255581105,0.15,0.230473478234583,0.165327613599266
1991-12-04,5.54671954045395,0.0,0.18658002488316,0.15,0.134834388811742,0.164611805307258
1991-12-05,5.69334448975813,0.0,0.269186829544279,0.15,0.195058663525889,0.163921637881449
1991-12-06,3.21894344881433,0.0,0.0553191893643748,0.15,0.238564358122887,0.16321669594416
1991-12-07,0.303984849656396,0.0,0.101462082149788,0.15,0.0842135639921312,0.160703225706158
1991-12-08,0.161881827985035,0.0,0.026625905904916,0.15,0.114224556713335,0.158773019105508
1991-12-09,-1.74195379183213,0.0,0.087099005539954,0.15,0.0019023615506387,0.15683984640975
1991-12-10,-1.02088075538695,0.0,0.0073862536086854,0.15,0.0831340349489643,0.154646045983802
1991-12-11,-3.33467400895306,0.0,-0.0532121124183522,0.15,0.009914751975767,0.152981625134081
1991-12-12,-3.40595099810391,0.0,0.102525679499523,0.15,0.0282542479615058,0.152372642902669
1991-12-13,0.368137724155447,0.0,0.104463967508408,0.15,0.0520133563587743,0.152229325166726
1991-12-14,0.249033140887633,0.0,0.0617458546554987,0.15,-0.131682751159514,0.150945817463895
1991-12-15,1.58534037274237,0.02,0.134379447676425,0.15,0.0536564377046401,0.152248635876071
1991-12-16,4.16861443739758,0.51,0.121411344182937,0.15,-0.0361525303413791,0.162043695493339
1991-12-17,6.88818468574268,4.25,0.26499868479997,0.16,0.0303664154583408,0.176975204812909
1991-12-18,6.54621161461297,2.03,0.77926241535355,0.17,0.52122846846619,0.195902507500738
1991-12-19,7.49794935080357,4.76,0.925851785986111,0.18,0.761134970572687,0.193497828283613
1991-12-20,4.46242349671353,6.34,1.02746944286392,0.19,1.30288562467021,0.188885951466725
1991-12-21,7.94465316134042,5.08,0.580703054258302,0.33,0.855532192414807,0.21456655836585
1991-12-22,11.9834472880668,0.55,1.06022970330957,0.27,1.38611375324188,0.204856159932843
1991-12-23,8.42050315321299,2.0,1.39676451608632,0.23,1.02720759328335,0.199182417958245
1991-12-24,4.64319805879913,0.0,0.519086839547419,0.2,0.896369677878195,0.196118631367855
1991-12-25,3.58911798007976,0.0,0.29290589927331,0.19,0.28797481809893,0.190126198952228
1991-12-26,6.6728724125003,0.0,0.716236642521187,0.19,0.191619090976254,0.18402534239122
1991-12-27,4.44722996496168,0.0,0.0207976946041685,0.19,0.315645289036535,0.181433363906291
1991-12-28,5.04127485841208,0.0,0.104716651211795,0.19,-0.0383252818738261,0.178837819267182
1991-12-29,6.63722519331052,0.01,0.0585028225339388,0.18,0.054131364149432,0.176916007275328
1991-12-30,6.50266773144032,0.0,0.108813318857795,0.17,0.0112436952129487,0.174955878557993
1991-12-31,6.5208371731033,0.0,0.365112024843675,0.16,0.0778501552920188,0.173407200708878
1992-01-01,8.32536997087449,0.0,0.768132896245071,0.16,0.339675911011234,0.172412022945264
1992-01-02,9.32514539476742,0.0,0.949046983988252,0.16,0.318337400113383,0.167696130707168
1992-01-03,9.16483184103,5.3,1.32359153963169,0.18,0.413695566596523,0.167903023613724
1992-01-04,6.43353858632135,11.04,0.332199598558024,0.2,0.706909032117936,0.19786851244423
1992-01-05,7.94365915974908,0.44,0.396621135582787,0.33,0.524289353239921,0.215441870443204
1992-01-06,8.62083166256067,0.0,0.743486506051434,0.25,0.805413867196729,0.202777496230199
1992-01-07,7.65284407502056,0.08,0.661488606273455,0.22,0.53367170114671,0.194852761670838
1992-01-08,7.88796363675735,19.04,0.571892692312553,0.52,0.35441855509435,0.203288874034231
1992-01-09,4.21614223789838,0.68,0.592524992975755,0.81,0.734669018176294,0.224795351874019
1992-01-10,2.28313608111994,0.0,0.316099871353199,0.39,1.66421716492022,0.211610483933652
1992-01-11,0.805624678282045,0.0,0.075360290666437,0.3,0.27661768178786,0.20471311268985
1992-01-12,2.48967187994619,1.22,0.153111439570651,0.26,-0.0304243737651456,0.198861697265534
1992-01-13,4.60070268341408,0.05,0.122733856185296,0.24,0.0422743779997672,0.194339673853903
1992-01-14,1.4714544971288,0.0,-0.0078763249248166,0.24,0.0180097597260629,0.193381068602609
1992-01-15,1.48464152004818,0.0,0.162806380895505,0.23,0.0219699596205065,0.191442311937445
1992-01-16,3.74039319393113,0.0,0.287935878777073,0.22,0.181740936973403,0.18956648063799
1992-01-17,2.1552951297322,0.0,0.0858667351895843,0.22,0.211604948966734,0.188771041708769
1992-01-18,4.74013259794144,0.0,0.245608705206152,0.22,0.0104251167466564,0.187124454739068
1992-01-19,5.86490833101323,0.02,0.413373266647551,0.21,0.192725081597605,0.184720033578435
1992-01-20,4.53095346830056,0.0,0.585717926844069,0.2,0.271027348935604,0.1855449096025
1992-01-21,-0.0833865714139389,0.0,0.277854514127305,0.21,0.473550803238346,0.186457142412984
1992-01-22,-2.21423626613647,0.0,0.0929665494249914,0.2,0.265001896167955,0.185677267710293
1992-01-23,-2.32539674224844,0.0,0.173775854904967,0.19,0.0242687641612945,0.184066410682917
1992-01-24,-0.676446400414988,0.0,0.2364940372985,0.19,0.0495132359285508,0.183615974629627
1992-01-25,0.442340906404356,5.11,0.266249505942846,0.22,0.0052403478372481,0.194735939807546
1992-01-26,1.69027881301239,0.0,0.170973579565903,0.2,0.0173530691573697,0.204005154911623
1992-01-27,0.0241680609914668,0.0,0.158925805693374,0.19,0.0771245949210659,0.198000332675237
1992-01-28,-2.06150209600237,0.0,0.141592375775464,0.18,0.0676258076583186,0.193086641690115
1992-01-29,-0.358765534419722,0.0,0.290802533509615,0.18,0.061070372260386,0.19059081256704
1992-01-30,0.849858012180096,0.0,0.209261071041839,0.18,0.0503646630433298,0.189067237707339
1992-01-31,0.344845996001664,0.0,0.193845662126203,0.18,0.100252945576945,0.18872456355807
1992-02-01,1.00533721562425,0.1,0.28255679785803,0.18,0.154234264646807,0.187604934164503
1992-02-02,3.75374795364526,0.01,0.534227420300375,0.18,0.182858421917885,0.186847050227743
1992-02-03,6.11108912880497,0.45,0.927768523061221,0.18,0.263832142997173,0.19092279136288
1992-02-04,7.27081305919292,0.0,0.636043158198217,0.18,0.912539168230949,0.199796436954933
1992-02-05,8.82250288000511,0.0,0.878674007492477,0.18,0.682710615857955,0.194554781040621
1992-02-06,7.25494184132408,0.0,0.706091258732049,0.18,0.538251825398015,0.188954361310181
1992-02-07,5.98087592842284,0.0,0.609040490494757,0.18,0.482039063447906,0.185934273322244
1992-02-08,5.28920196833791,0.36,0.481132072888078,0.18,0.428850918767914,0.183997721019168
1992-02-09,6.46483836174261,2.63,0.632028736506559,0.18,0.371194991373247,0.18522839554153
1992-02-10,4.79676720285851,0.84,0.765824653659537,0.17,0.602431931803303,0.186179840502433
1992-02-11,6.62109297186661,0.29,0.436428845768328,0.17,0.631954599051706,0.183914832030096
1992-02-12,8.00571944224196,1.24,0.413522937934056,0.17,0.295959941802486,0.185976056710246
1992-02-13,5.96720824698176,0.89,0.731110892110661,0.18,0.543253634485506,0.1933042734777
1992-02-14,6.02050610334998,1.39,0.363429895056814,0.18,0.652474537491798,0.202552878262627
1992-02-15,5.82697344987139,0.41,1.40618267663205,0.17,0.422898529758376,0.20519234225131
1992-02-16,3.49525197272382,0.02,1.40015149307799,0.17,1.15581139201118,0.200130794223266
1992-02-17,1.48485620770955,1.23,0.749952966557289,0.17,1.09431156588178,0.19434204921728
1992-02-18,1.56710272024592,1.75,0.295818272220815,0.17,0.551131656092982,0.196500169446733
1992-02-19,2.93880636998786,0.0,0.422862138830361,0.17,0.364435908775176,0.204071332410963
1992-02-20,3.52646091079645,0.0,0.741259664044316,0.18,0.364226859904105,0.201508663547189
1992-02-21,5.0053595221611,0.0,0.910064270878435,0.18,0.572443933736893,0.198933844264461
1992-02-22,6.63906625122014,0.0,1.01549042767824,0.18,0.613105321122754,0.202182672905623
1992-02-23,9.01436923228739,0.0,1.38409247391202,0.17,0.852533333724545,0.198262437234754
1992-02-24,6.83521366099794,0.0,0.965343243817931,0.19,1.1324362168389,0.19299869728108
1992-02-25,4.63419214176321,0.0,0.536843415427383,0.18,0.716502844325958,0.190170220902576
1992-02-26,6.59044190048472,0.0,0.872300185215982,0.18,0.415153404878032,0.184917365958307
1992-02-27,9.21225118825513,4.77,1.49165177180963,0.19,0.621564169564555,0.181245962037714
1992-02-28,5.2854797240087,0.0,1.06902408225923,0.2,0.951863753218805,0.196699093693162
1992-02-29,5.37802951869437,0.06,0.856253332731975,0.19,1.11042450993292,0.191852031028961
1992-03-01,6.86253290697721,4.71,0.52016869142227,0.21,0.504607322715944,0.196250498235578
1992-03-02,6.55751708986327,0.0,1.33879288477832,0.2,0.858631177294639,0.197969972173426
1992-03-03,9.70593315716055,0.0,1.38297328849604,0.2,0.952361680326923,0.187854829231893
1992-03-04,8.87221502184352,0.0,1.23986816613287,0.2,1.02220455244664,0.180593421113996
1992-03-05,7.67923220996563,0.12,1.16509906363173,0.18,1.09081948476453,0.176516678844031
1992-03-06,7.8702910556126,0.0,1.68108188885065,0.18,0.855884941354875,0.17310806659723
1992-03-07,8.79572503164186,0.07,1.10151529157345,0.18,1.18526453452726,0.172923577968816
1992-03-08,6.9365214690921,0.0,1.09122376720806,0.18,0.885646333617549,0.17540571455221
1992-03-09,5.39734481280747,0.04,1.4976925035491,0.18,1.07898385294022,0.17458512599686
1992-03-10,7.18646779072225,1.59,1.41181970450761,0.19,1.08805495885111,0.181907995087599
1992-03-11,5.96654306819346,1.21,1.52627474268889,0.19,1.30882182669255,0.188847656505045
1992-03-12,8.17774204325561,2.43,1.34005724218796,0.22,1.40459187809498,0.193164991372208
1992-03-13,5.7899146114212,0.94,1.53074352681409,0.2,1.54886593020731,0.200679257543489
1992-03-14,4.62081107154042,5.5,1.36902606235821,0.2,2.26972127753881,0.19748572761049
1992-03-15,4.87072088187521,0.24,0.536740283400388,0.24,1.15850351510509,0.208453681968691
1992-03-16,8.18162255787663,0.0,0.957851351407628,0.21,0.611758736833449,0.199901372673994
1992-03-17,8.38245653146724,0.0,1.47922699779698,0.2,0.636168665462925,0.190986711645188
1992-03-18,9.17730121936546,2.21,0.807847333555402,0.19,1.1326095389743,0.19540893870381
1992-03-19,8.80953567862562,0.0,1.68103751914827,0.19,1.01849430751416,0.195120388017473
1992-03-20,10.9727913768362,2.6,1.47283256416729,0.19,1.32643906099181,0.185835437685575
1992-03-21,7.54621029445484,5.13,2.02297423226945,0.21,1.13199538280887,0.18928789777232
1992-03-22,7.30436152671474,1.5,1.17383850624407,0.25,2.20859249633166,0.213272212290329
1992-03-23,5.51140381453198,1.06,1.59238374080238,0.23,1.2991939280783,0.209943802757784
1992-03-24,6.53361561810065,0.68,1.82178561808594,0.22,1.91004734726683,0.208267909276043
1992-03-25,5.71535232784863,3.17,1.0014652204269,0.24,2.21491665729592,0.208613310118613
1992-03-26,4.70887535663762,1.55,1.87422834203421,0.23,1.2328882251055,0.210643344163415
1992-03-27,4.59465244107763,0.48,1.68200472992393,0.22,1.91199707408105,0.20435251760536
1992-03-28,5.63108686537076,0.23,1.15337097560513,0.22,1.42886758211159,0.197703996766521
1992-03-29,6.33148765803329,7.38,0.75165292759826,0.25,1.08890818251717,0.204445616926019
1992-03-30,5.33802652757237,5.38,1.18143618111026,0.32,1.26366808169311,0.218389301537457
1992-03-31,6.58650389714931,0.11,1.45235808692763,0.33,1.70936083361026,0.226808721065804
1992-04-01,4.12243884001891,0.0,1.68553110211687,0.28,1.65311749423704,0.216441593732025
1992-04-02,4.0661494714396,2.06,0.759631636576156,0.26,1.65681451438896,0.2129877096709
1992-04-03,4.66690049339822,0.03,1.65112737455015,0.23,1.15363695208103,0.209837458609915
1992-04-04,4.55251795723622,0.0,1.82867348823067,0.22,1.89316335224336,0.2009427891865
1992-04-05,5.87150586594874,0.21,1.65457859460627,0.22,1.80993735069229,0.192897983739332
1992-04-06,6.65516512539405,2.36,0.689729511763636,0.24,1.55270007108488,0.200597674382452
1992-04-07,8.44770375013624,2.97,1.08099339744586,0.24,1.09696409274493,0.210680896046761
1992-04-08,9.88815257043647,0.0,2.18900273272722,0.23,1.64959933007917,0.207356055777512
1992-04-09,9.10129224651285,0.0,2.43813569884981,0.22,2.29619815945625,0.191468369424969
1992-04-10,11.0458880599043,0.0,2.2807121980782,0.21,2.31908826578048,0.177445172322664
1992-04-11,10.3407086907519,0.0,2.75338062800306,0.2,2.12252783559022,0.1710197770765
1992-04-12,8.60414160321029,3.42,1.75789169185845,0.2,2.70254164333305,0.17561192034449
1992-04-13,6.40004704447,0.43,2.10186984255482,0.22,2.0070570130502,0.184312304320114
1992-04-14,7.48771646467704,14.65,0.948159616142574,0.28,2.44681768479847,0.205437872122126
1992-04-15,5.05385279645305,1.01,1.99762488604144,0.3,1.63056346317453,0.224482161456309
1992-04-16,6.15781031580378,4.81,2.05279645705784,0.24,2.81965678497668,0.209117365958307
1992-04-17,8.65076362351777,0.07,0.879331246133233,0.25,1.93993121145233,0.208150080059695
1992-04-18,12.5182452806131,0.05,2.42597476863269,0.22,0.891115510415646,0.191636578730549
1992-04-19,10.157223434707,0.0,2.26399624403763,0.22,2.21225869271063,0.181593150621046
1992-04-20,10.4177694733511,0.0,1.6330818214316,0.22,2.23773901741351,0.176462020613428
1992-04-21,10.95021827951,0.0,2.20049292764515,0.21,1.52787804122894,0.173860382110156
1992-04-22,9.18137967966312,0.0,1.57726488594734,0.19,2.37406795063326,0.172081741725869
1992-04-23,10.4320047481752,0.0,2.32369270542461,0.19,1.61826098638196,0.171779084987641
1992-04-24,10.9239518236165,0.29,1.34414653263848,0.2,2.5746857086497,0.169570348376265
1992-04-25,9.92957172164123,0.72,2.34821960575321,0.19,1.31761620361959,0.171237399536742
1992-04-26,11.4742807549691,2.54,2.9011986739593,0.19,2.79970471897433,0.176800867442909
1992-04-27,10.2630705548798,0.12,2.88117752388119,0.17,3.4360377959186,0.171157768899529
1992-04-28,8.94681225811516,0.07,2.55164856736709,0.18,3.1045179573759,0.165170432322353
1992-04-29,8.22449976547908,2.83,1.96579789892653,0.17,2.88487345941605,0.160184044025059
1992-04-30,9.09479678797661,2.4,0.918126454712256,0.18,2.16820641390739,0.161427842119172
1992-05-01,9.05361301201932,0.0,2.3891491775647,0.16,0.993388602810521,0.17065652059011
1992-05-02,8.8805464764579,2.85,2.44590508746286,0.15,2.9418004736785,0.168243512055591
1992-05-03,9.0164978869906,0.0,2.27269649093855,0.15,2.8042170249166,0.166938915229997
1992-05-04,10.3427069457286,1.07,2.93176097601882,0.15,2.5202666920039,0.154849879521818
1992-05-05,11.5714962167058,0.92,2.80564371776954,0.15,2.96995388644357,0.150054456138169
1992-05-06,12.3322895289541,0.12,1.93602505935544,0.16,3.12266834681073,0.146619223654142
1992-05-07,14.0554036323235,0.0,3.12050661812809,0.16,1.84773491515267,0.144826150760956
1992-05-08,9.06400765737867,0.22,3.16579021542746,0.16,3.24937694015041,0.141996464936963
1992-05-09,6.99889739187395,9.82,1.03908923142102,0.16,3.22978342733076,0.158739530834642
1992-05-10,7.92110032799618,0.06,2.3887057610274,0.17,1.46931380394005,0.172107606448303
1992-05-11,8.98716041132747,1.7,3.00755443570719,0.16,2.92327511574953,0.1604529264539
1992-05-12,13.5060553875892,0.0,2.24723886690162,0.16,3.2278076715527,0.146586251496261
1992-05-13,16.6183205449472,0.0,3.30039754734231,0.15,1.77588969949753,0.139107833413652
1992-05-14,17.3849069817761,0.0,4.22652401512053,0.15,3.18666926074413,0.132366527274706
1992-05-15,13.9628633136922,0.0,3.5611180288181,0.14,4.16776855145731,0.126431370963981
1992-05-16,11.2180009692501,0.0,3.43294335317387,0.13,3.64787928279369,0.120749103797783
